ID,ratemo_1,ratemo_2,ratemo_3,ratemo_4,ratemo_5,ratemo_6,ratemo_7,ratemo_8,ratemo_9,ratemo_10,ratemo_11,ratemo_12,ratemo_13,ratemo_14,ratemo_15,ratemo_16,ratemo_17,ratemo_18,ratemo_19,ratemo_20,ratemo_21,ratemo_22,ratemo_23,ratemo_24,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,q_gender,GEN,q_age,ARE,q_MAR,q_CHI,crt_bat,crt_widget,crt_lake,crt_bat01,crt_bat_int,crt_widget01,crt_widget_int,crt_lake01,crt_lake_int,crt_correct,crt_intuitive,crt_1st,crt_2nd,crt_3rd,crt_sup
ml1dohg3,2,3,5,4,5,1,5,1,3,1,3,3,4,5,5,5,3,5,4,5,3,3,5,1,5,7,1,7,7,1,7,7,1,4,male,40s,42,Chubu,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,1,3
5vf2kvok,4,1,5,3,2,1,3,4,1,2,5,1,3,4,4,3,2,2,5,3,3,4,3,3,6,1,5,2,6,2,6,1,6,1,male,40s,43,Kanto,NotMarried,NoChild,10,20,96,0,Intuitive,0,Other,0,Other,0,1,2,2,3,4
k40qg80u,4,4,3,4,2,3,4,2,4,2,3,3,2,4,3,4,3,4,2,3,3,3,3,2,3,2,5,5,3,5,5,3,4,5,male,40s,44,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,2,2,3
gs559oyi,2,1,3,3,4,3,1,2,4,1,3,4,3,5,4,5,1,1,4,4,3,3,3,1,1,3,1,4,3,6,4,4,3,4,female,20s,26,Kanto,NotMarried,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,3,2,2
ogb6agjq,4,2,5,4,2,4,4,1,3,2,5,5,3,5,1,4,2,3,3,4,3,3,2,3,4,3,2,5,7,4,2,5,4,3,male,40s,42,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,3,4
nbg3vb2b,3,2,3,3,3,2,3,3,3,4,4,2,3,2,4,2,3,3,3,2,3,4,4,3,1,5,2,6,3,4,4,5,4,6,male,30s,34,Kanto,NotMarried,NoChild,10,10,24,0,Intuitive,0,Other,0,Intuitive,0,2,3,2,3,3
6mh0616z,4,3,2,4,2,2,1,2,5,2,3,4,3,4,3,3,5,5,5,2,1,1,3,3,6,4,4,5,7,1,2,3,4,2,male,60s,63,Kanto,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,2,1,1
vdya3td4,4,1,5,4,1,2,4,2,1,1,5,1,4,5,1,5,1,1,5,5,4,4,1,1,4,3,3,3,5,5,5,3,5,3,male,30s,32,Kinki,NotMarried,NoChild,5,100,12,1,Correct,0,Intuitive,0,Other,1,1,4,3,1,4
z772743f,4,3,4,4,2,3,4,2,3,2,4,2,3,3,3,2,2,3,3,3,2,3,3,2,4,4,4,4,3,3,4,3,4,5,female,40s,47,Kyushu,Married,Child,10,20,24,0,Intuitive,0,Other,0,Intuitive,0,2,3,2,2,2
its45thj,3,2,4,4,1,2,4,2,4,3,5,3,2,4,3,4,3,4,3,2,3,4,4,3,3,5,2,4,5,5,3,5,4,4,female,30s,31,Chugoku,NotMarried,NoChild,10,1,12,0,Intuitive,0,Other,0,Other,0,1,3,4,2,3
03qtqhtm,2,4,3,4,4,1,4,2,4,2,3,4,2,5,5,4,4,5,2,2,2,2,5,2,1,6,3,7,5,5,5,5,4,3,female,30s,33,Kyushu,NotMarried,NoChild,10,100,14,0,Intuitive,0,Intuitive,0,Other,0,2,1,1,1,3
fquebanw,3,4,2,2,3,3,1,4,5,3,2,3,1,4,5,4,3,4,2,4,2,1,3,3,2,3,5,7,2,4,5,7,1,7,female,30s,38,Kinki,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,4,1,3
y6fh0m8f,3,4,3,4,2,3,3,2,3,2,2,4,2,2,3,3,4,3,2,1,3,2,3,3,2,4,2,5,3,3,2,2,4,4,female,30s,34,Kanto,NotMarried,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,3,1,1
e5x0h5fi,2,4,4,4,4,2,2,2,5,1,4,5,2,5,4,5,4,4,2,5,2,2,4,1,1,2,6,3,5,7,6,7,5,7,male,40s,45,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,4,3,2,1
75tjjemb,3,3,3,4,2,3,4,2,4,2,3,5,2,2,3,4,4,4,3,3,1,2,3,1,3,3,5,4,3,5,5,4,3,4,male,40s,45,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,3,3,1
0si1izsw,4,3,3,4,3,3,5,2,3,2,3,3,2,5,3,3,3,3,4,3,3,3,3,2,3,2,5,3,5,4,6,2,4,1,male,30s,36,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,2,3,3
f8fm23zq,2,3,3,2,4,2,1,2,4,2,3,3,3,3,4,3,4,4,4,2,1,2,4,3,2,2,3,5,4,5,5,5,3,5,male,60s,61,Kinki,NotMarried,NoChild,10,20,24,0,Intuitive,0,Other,0,Intuitive,0,2,1,2,2,2
qar6zaxl,3,3,4,2,3,2,4,3,2,3,4,2,4,4,3,4,2,3,4,4,4,4,3,3,6,3,4,2,4,1,5,5,3,6,female,30s,38,Kanto,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,2,2,3
bz0y6keq,4,3,3,4,2,3,4,2,3,1,3,3,3,5,3,4,3,3,4,4,3,3,2,1,4,4,5,5,4,4,4,4,4,4,male,30s,34,Chubu,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,2,1,2
mxtodtmn,3,2,4,4,3,3,4,2,1,2,4,4,4,4,3,4,2,3,3,2,2,3,3,2,5,3,7,6,5,4,5,2,3,3,female,40s,46,Chubu,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,2,3
7ywsfu20,5,1,5,5,1,3,4,3,3,2,5,4,5,4,2,4,2,2,4,4,3,4,3,1,4,6,6,3,6,5,5,6,3,3,female,40s,40,Kinki,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,4,3
giu7432u,3,2,4,3,2,1,4,3,3,2,4,3,4,5,4,4,3,4,4,2,2,3,3,3,5,2,4,6,5,6,6,4,5,5,male,40s,41,Shikoku,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,3,1,3
19x5x55e,4,2,3,4,2,2,4,3,2,2,4,3,3,2,4,2,3,2,3,3,2,2,3,4,2,4,6,7,3,4,5,3,3,4,male,40s,41,Kinki,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,2,4
cwtbqx69,4,4,3,4,2,3,4,2,4,4,4,2,2,5,4,3,4,5,4,3,2,4,2,3,1,5,6,6,5,6,5,6,3,4,female,20s,25,Kanto,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,3,3
egpm8kcv,3,2,4,4,2,4,4,2,3,2,3,4,3,4,2,4,3,3,4,4,4,3,2,1,4,2,5,4,6,2,6,5,4,2,female,40s,48,Kanto,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,3,2,1
uon5w3lo,3,4,2,2,4,3,4,4,3,4,4,4,3,5,3,4,3,4,3,4,3,3,4,3,3,2,4,5,6,5,6,5,3,5,female,50s,57,Kinki,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,2,3
qy2tkxdv,5,3,3,5,2,3,4,2,3,1,4,5,3,4,2,4,3,4,3,3,3,3,2,1,6,2,6,1,6,2,6,5,6,3,male,50s,52,Kinki,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,3,2
cfb1rtal,3,3,4,4,3,3,5,3,3,2,4,2,3,4,2,3,3,4,4,4,3,4,4,4,5,5,2,6,6,6,5,6,4,4,female,20s,24,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,4,1
bxst5n2i,4,2,3,3,2,2,4,2,2,2,4,2,3,4,4,3,3,4,3,3,1,2,4,2,3,6,2,7,7,2,7,6,2,1,female,50s,52,Kanto,Married,NoChild,1,5,47,0,Other,1,Correct,1,Correct,2,0,3,3,3,2
xeg0jh3q,2,3,1,3,3,3,3,3,5,2,3,5,2,5,3,4,4,4,2,3,3,2,3,2,2,2,2,5,4,4,4,5,5,5,female,40s,42,Kanto,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,2,1,1
8wslvgp0,3,2,3,2,3,4,5,4,2,3,4,3,2,4,2,4,3,3,4,4,4,3,3,2,5,5,5,2,4,3,5,5,3,5,female,40s,45,Kanto,NotMarried,NoChild,10,20,12,0,Intuitive,0,Other,0,Other,0,1,3,2,1,3
3pp8d0j3,3,4,4,3,2,3,4,4,3,3,4,3,4,5,3,1,2,3,4,1,3,2,4,3,3,3,3,2,4,3,6,3,4,4,female,40s,45,Kanto,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,3,1,2
4njnhoad,3,2,4,2,3,4,4,1,2,1,4,4,4,5,1,5,2,4,4,4,2,3,3,2,2,3,6,3,6,3,5,3,5,1,male,40s,43,Tohoku,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,2,2
yi8g3dqo,4,4,2,4,2,2,2,2,4,3,3,3,2,4,4,3,4,3,2,2,3,2,4,3,2,1,4,4,3,6,5,2,5,5,male,30s,35,Tohoku,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,1,3
owi95tez,4,1,4,5,1,4,2,2,2,1,4,1,2,4,2,4,2,2,4,3,2,3,2,2,3,2,5,1,7,6,5,6,5,1,male,40s,47,Kanto,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,3,1
z4ujg64k,3,4,2,4,2,2,3,4,4,3,3,3,3,3,4,2,4,4,3,2,3,2,4,3,2,1,4,5,3,3,4,5,5,5,female,40s,42,Chubu,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,1,2
5bw7cw7r,3,3,3,3,3,3,4,3,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,5,4,5,4,4,4,male,40s,47,Kyushu,NotMarried,Child,10,1,47,0,Intuitive,0,Other,1,Correct,1,1,3,2,2,2
c0h6pxg3,3,4,2,2,4,2,2,4,4,2,2,2,2,4,4,3,4,4,2,2,2,2,4,4,3,2,3,5,3,6,6,6,4,6,female,20s,24,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,2,3
05ptaoes,2,4,4,3,3,1,3,3,3,4,4,3,3,3,4,2,2,3,4,2,3,4,4,5,1,4,3,5,5,5,6,6,6,7,male,30s,34,Kanto,NotMarried,Child,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,1,1,1,1
vwaq11fo,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,5,4,4,4,4,4,4,male,40s,48,Kanto,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,2,2,2
jpfv269r,2,4,2,2,4,2,2,4,5,3,3,4,3,3,4,3,4,2,3,2,1,2,4,3,3,2,2,5,3,5,5,5,5,5,male,60s,61,Kinki,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,2,1
84c1ef2b,2,2,4,3,4,2,4,3,3,4,4,3,4,5,3,4,4,3,5,4,4,3,3,1,5,1,4,4,5,5,6,4,6,5,female,40s,45,Kanto,Married,Child,10,50,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,2,3,2
3hzqsh5n,5,5,4,4,2,3,2,1,4,2,2,3,2,4,3,4,4,4,2,4,2,2,2,1,2,3,3,4,6,3,4,3,7,2,male,40s,45,Kanto,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,3,4,2
z2twaxhi,3,3,1,4,2,4,3,2,3,2,1,4,1,5,2,4,5,5,1,4,1,1,2,1,3,6,4,5,6,4,6,4,5,1,male,60s,60,Kyushu,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,1,3
hchzdz8u,5,4,1,5,4,4,4,2,4,1,2,4,2,4,3,4,4,4,2,4,4,2,2,2,6,5,3,5,1,1,5,4,5,5,female,30s,31,Kinki,NotMarried,NoChild,10,100,6,0,Intuitive,0,Intuitive,0,Other,0,2,1,1,1,1
v97ebc3o,4,3,4,4,2,2,4,2,4,1,4,4,3,4,2,2,3,2,4,4,3,3,2,2,2,2,5,6,4,5,6,2,5,5,female,30s,30,Hokkaido,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,3,1,2
v38m3m20,4,3,3,4,3,2,3,3,5,3,3,4,3,3,4,3,3,3,3,2,1,3,3,4,1,5,1,6,2,7,5,7,4,4,male,40s,40,Chubu,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,1,1,3
ow6xa12c,2,2,4,2,4,1,3,3,4,2,3,4,1,4,1,4,2,3,4,2,4,3,4,3,2,3,3,3,4,4,4,4,4,2,female,30s,36,Kinki,NotMarried,NoChild,10,5,8,0,Intuitive,1,Correct,0,Other,1,1,1,4,2,3
9ucc5irm,3,2,4,3,3,1,3,4,3,5,3,1,5,4,5,1,2,2,3,1,3,3,5,5,4,1,7,7,2,7,7,1,1,7,female,30s,32,Kanto,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,1,1,1
ajmvrfwl,3,3,4,4,2,3,4,2,4,3,4,3,3,4,4,4,3,4,4,4,2,3,3,2,2,3,5,4,3,5,5,4,5,5,male,40s,41,Hokkaido,Married,Child,10,5,12,0,Intuitive,1,Correct,0,Other,1,1,4,4,4,4
1a1eqpj7,5,5,3,5,1,3,3,1,4,2,4,3,1,3,2,3,3,3,3,4,3,3,2,4,4,5,2,6,2,5,6,4,4,4,female,30s,39,Kyushu,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,3,3,3
2empi8oq,4,5,3,5,2,4,4,2,5,2,3,3,1,5,2,5,3,5,4,5,2,2,2,2,2,3,4,4,3,5,5,5,4,5,male,40s,47,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,3,3,4
6lenmsqo,2,4,4,3,4,2,4,3,5,3,3,4,3,3,5,1,5,5,2,1,2,1,4,5,2,6,2,7,5,3,4,5,2,3,female,50s,51,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,4,4,3,3
ay8iyzo0,4,3,3,2,2,1,3,4,4,3,3,2,2,1,4,2,4,2,2,3,3,4,4,1,2,3,4,4,2,6,2,6,3,4,male,40s,44,Chubu,NotMarried,NoChild,10,100,30,0,Intuitive,0,Intuitive,0,Other,0,2,2,2,3,2
6pv3pvep,3,3,2,3,3,4,4,2,3,3,3,3,2,3,3,4,3,4,2,2,3,4,2,3,4,4,3,4,4,5,5,3,4,5,male,30s,39,Tohoku,Married,Child,10,100,12,0,Intuitive,0,Intuitive,0,Other,0,2,1,3,3,3
7hj1kfql,2,2,4,2,4,4,4,4,4,2,4,2,4,4,3,2,2,2,4,2,3,3,3,2,2,5,3,3,3,3,4,5,2,3,female,30s,37,Chubu,Married,Child,10,5,48,0,Intuitive,1,Correct,0,Other,1,1,3,3,2,2
srq6bv4q,3,2,3,3,4,2,5,4,4,1,4,5,3,4,4,3,2,3,4,2,2,3,4,3,2,5,1,7,6,4,4,6,1,2,female,50s,51,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,2,4
1hxazdyf,2,3,3,2,3,2,3,4,4,2,3,3,3,3,4,2,3,3,4,2,3,4,4,2,5,4,3,5,5,3,4,5,4,3,female,40s,43,Chugoku,NotMarried,Child,10,20,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,3,2,2
m9ebphg5,4,4,3,4,2,1,3,2,4,3,3,4,2,4,4,2,4,4,2,2,3,2,4,4,2,2,4,7,5,4,5,6,3,5,female,30s,39,Kyushu,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,1,3
h4du0daz,3,3,4,3,2,2,3,2,4,2,3,5,3,4,3,3,3,2,3,3,3,3,3,3,3,4,3,5,6,5,5,5,6,7,male,40s,47,Chubu,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,3,3,4
f44vk35s,4,4,4,3,3,1,3,4,5,2,1,4,1,4,3,3,5,3,1,1,1,1,3,3,4,2,4,6,4,4,4,2,5,3,male,40s,43,Kyushu,Married,NoChild,205,5,47,0,Other,1,Correct,1,Correct,2,0,3,2,2,1
xubebyvy,4,3,2,2,3,1,4,1,5,2,3,4,2,4,5,2,2,3,1,1,2,4,2,2,3,3,6,2,3,6,5,3,6,5,male,30s,39,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,2,1,3
erc9zvb4,3,2,4,4,3,4,3,2,5,1,4,4,5,4,3,2,1,2,4,4,3,3,3,2,4,5,2,3,6,4,2,6,3,6,female,30s,38,Kanto,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,3,4
1ajc57xx,3,3,3,2,4,2,3,3,5,4,3,4,3,3,5,3,5,5,2,2,1,1,5,4,1,3,4,5,4,6,6,4,5,6,male,50s,50,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,3,2
mvxs6lzv,3,4,4,3,3,2,3,3,4,3,2,4,2,3,4,3,4,4,3,3,2,2,3,3,2,3,4,5,4,5,5,3,4,4,male,60s,64,Kanto,Married,Child,5,100,24,1,Correct,0,Intuitive,0,Intuitive,1,2,2,2,3,2
7zzhwq0o,3,2,4,3,4,4,4,4,3,2,4,4,4,4,3,4,2,3,4,2,3,3,4,2,3,3,2,5,5,5,5,6,4,7,male,50s,53,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,3,3
oehd1o76,4,5,4,5,2,5,4,2,5,1,2,5,2,5,2,5,5,5,2,5,4,2,2,2,3,3,3,3,5,6,4,6,6,4,male,40s,40,Hokkaido,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,3,1,1
143r918r,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,4,1,2,2,2,2,2,1,6,2,2,3,2,2,2,3,4,female,30s,33,Shikoku,NotMarried,NoChild,10,10,1,0,Intuitive,0,Other,0,Other,0,1,3,4,1,1
v9ydyhat,2,4,3,3,3,1,4,4,4,3,4,3,2,3,5,1,3,3,3,2,2,3,4,3,1,2,2,5,3,5,4,6,4,6,male,40s,46,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,1,1,1
31mkyi8e,2,3,3,2,4,2,2,3,5,3,2,5,3,4,4,3,4,4,2,3,4,2,5,3,1,1,4,7,5,7,4,5,5,6,male,50s,57,Kanto,NotMarried,NoChild,10,125,49,0,Intuitive,0,Other,0,Other,0,1,3,2,2,4
ab6q6ko2,3,3,4,2,4,1,4,2,3,5,3,3,3,1,5,1,3,4,3,1,3,2,3,5,2,7,3,6,5,4,3,2,1,2,male,40s,45,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,2,4,3
mnb3sezr,2,2,4,2,5,1,4,4,2,4,3,3,4,2,4,1,4,2,4,2,2,4,4,4,2,6,3,5,6,1,6,6,1,2,female,50s,51,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,1,2
eqvupywp,3,1,5,3,4,2,5,4,1,1,5,4,3,5,2,3,4,5,5,5,2,3,4,1,5,1,2,4,7,3,7,7,3,5,male,30s,33,Kinki,Married,NoChild,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,1,1,1
05bkvzlr,4,2,3,2,4,2,4,3,4,2,3,4,1,4,2,3,2,2,3,2,2,4,3,2,2,1,5,6,5,7,5,3,5,6,female,30s,34,Kanto,Married,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,1,1,3
1ssv6fuo,4,4,4,4,2,3,2,2,4,2,2,5,2,4,2,4,4,4,2,4,2,1,2,2,2,1,5,5,3,6,6,5,6,5,female,40s,43,Kanto,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,3,3,4
1pvwngkg,3,5,2,4,3,1,2,2,4,4,2,4,2,4,2,4,4,4,2,2,2,2,3,4,1,3,2,5,3,5,6,6,2,5,male,30s,33,Chubu,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,1,1,1
caxmxatr,4,4,3,4,2,5,3,2,3,1,2,4,2,4,1,5,4,3,2,5,2,3,2,2,3,4,5,5,5,4,4,2,4,4,female,20s,29,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,3,2,2
fkmvatwi,1,4,1,3,5,3,2,2,2,1,2,4,1,5,4,2,5,4,2,4,1,1,3,2,1,1,1,6,5,7,3,7,4,2,female,40s,43,Tohoku,NotMarried,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,4,2,3,4
0x8unbd2,4,4,2,5,3,3,4,2,5,1,3,3,3,4,4,3,3,5,2,3,1,1,2,2,1,4,4,3,4,6,4,6,4,7,female,40s,43,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,2,1,2
zb5jcl8u,2,3,4,2,4,3,2,4,4,4,4,3,4,4,4,2,3,2,4,3,2,2,4,3,2,2,2,5,3,5,4,3,2,5,female,30s,33,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,4,3
n185hm6p,3,4,2,4,2,4,4,2,5,2,3,3,2,4,2,4,3,4,2,4,2,2,2,2,3,3,3,5,5,5,5,5,4,4,male,40s,47,Tohoku,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,1,1,2
0rsonc5b,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,5,4,4,4,4,4,female,20s,20,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,2,3
qlcn27fb,5,4,3,4,2,5,4,2,2,1,4,2,3,5,1,5,2,3,2,5,3,2,1,1,2,4,3,5,6,4,4,5,4,3,male,30s,38,Chubu,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,2,1
xvgqc01d,1,4,3,1,4,1,2,3,5,3,3,4,3,4,5,2,4,4,3,2,2,2,5,3,1,4,1,6,2,4,2,6,2,7,female,30s,30,Kinki,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,4,3,2,2
9pzpxnvl,4,4,2,4,2,2,2,2,4,5,2,4,4,2,5,2,4,4,4,2,2,2,4,5,1,6,3,7,5,7,7,6,1,3,female,40s,48,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,4,4,3
ujordpil,2,4,5,4,4,4,5,2,2,2,4,3,3,3,4,4,5,4,2,2,1,1,2,2,3,4,5,5,3,3,6,5,3,5,female,40s,47,Chubu,NotMarried,NoChild,10,5,2,0,Intuitive,1,Correct,0,Other,1,1,2,3,1,3
jc793gjf,1,3,3,3,4,1,1,2,5,4,3,5,1,3,5,1,5,5,1,1,1,1,5,5,1,3,1,7,1,7,3,7,1,7,male,40s,46,Tohoku,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,4,4,1
5bxm4f56,5,5,3,5,2,1,4,3,5,2,3,4,4,4,3,4,4,4,2,3,2,3,3,3,6,1,4,1,4,1,5,3,7,7,female,over70s,71,Hokkaido,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,1,2
qpunmaar,5,4,5,5,1,4,5,1,1,1,3,5,2,5,1,5,4,1,2,5,5,3,1,1,5,4,7,4,6,1,5,1,3,1,male,40s,44,Chubu,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,2,2
ui37teh2,4,3,4,4,2,3,4,2,3,2,3,3,2,5,2,4,3,3,3,4,2,3,2,2,5,2,5,4,5,3,6,2,5,2,male,30s,35,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,4,2,2
l5frjzzd,2,2,4,2,2,1,2,4,3,3,3,3,4,4,5,2,3,3,4,2,3,3,3,4,2,2,4,5,6,7,5,5,4,4,female,20s,28,Chubu,NotMarried,NoChild,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,2,1,3
gw18c2la,5,4,3,5,2,4,3,1,2,1,4,2,2,5,2,5,3,2,2,4,2,2,2,1,6,4,4,2,6,3,5,3,5,2,male,40s,45,Kanto,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,3,2
9h3m6uvj,1,3,3,1,5,1,3,5,5,5,5,1,4,1,5,2,1,5,3,1,3,1,5,5,1,4,1,5,1,1,1,5,1,5,female,30s,34,Tohoku,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,2,2,1
39jv0hoj,3,4,3,2,4,2,4,4,2,3,2,2,4,4,2,1,2,3,3,2,3,3,2,4,6,3,2,3,6,1,3,5,3,4,female,30s,37,Kyushu,NotMarried,NoChild,10,5,36,0,Intuitive,1,Correct,0,Other,1,1,3,3,2,3
201ndchv,4,4,2,4,3,2,2,3,5,2,2,4,3,2,3,4,4,4,3,2,1,2,3,4,2,5,5,5,6,4,3,5,2,7,male,30s,37,Kinki,NotMarried,NoChild,205,5,47,0,Other,1,Correct,1,Correct,2,0,1,3,2,2
574niizt,1,5,1,3,5,1,1,3,5,5,1,5,1,3,5,3,5,5,1,2,1,1,5,4,1,5,1,7,2,7,4,5,1,4,female,40s,41,Chubu,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,1,1
72gee7eb,2,3,3,3,5,2,3,3,5,1,2,4,2,5,4,3,5,5,3,4,2,2,4,1,1,5,3,5,4,7,4,5,4,5,male,10s,19,Chugoku,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,4,3,1
cwdy8zc0,3,4,4,4,3,2,4,3,3,2,3,4,2,4,3,3,4,4,3,3,2,3,3,2,4,5,3,6,7,4,6,5,3,4,male,20s,26,Kanto,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,2,3,3,3
j6y8zlux,3,3,4,4,2,1,3,1,1,3,4,5,4,5,5,3,3,5,3,1,1,2,2,3,3,3,4,5,4,3,4,3,3,5,male,30s,37,Kanto,NotMarried,NoChild,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,1,2,2
ybuwu87a,5,2,2,3,2,4,2,3,3,3,3,3,2,2,1,2,2,3,4,3,4,4,3,2,6,3,4,4,4,5,6,2,5,4,female,20s,24,Kanto,NotMarried,NoChild,10,100,8,0,Intuitive,0,Intuitive,0,Other,0,2,3,3,3,3
